case_id,amount,account_age_days,velocity_24h,device_trust_score,prior_chargebacks,risk_score,channel,fraud
case_004598,79.356474,587.917727,2,0.69167,0,0.006709234315,web,0
case_004599,174.342067,894.418063,2,0.744226,0,0.00553533872,in_store,0
case_004600,18.429257,510.219054,2,0.836505,0,0.000880366931,in_store,0
case_004601,29.622534,2154.638944,2,0.966263,0,0.000345809123,in_store,0
case_004602,56.196884,793.460653,3,0.505616,0,0.022974153541,web,0
case_004603,7.996823,305.072634,2,0.800759,0,0.000995072243,web,0
case_004604,33.248069,559.54701,0,0.510339,0,0.005541791746,web,0
case_004605,11.981565,96.741763,1,0.704678,0,0.002165813478,web,0
case_004606,8.896153,503.415103,6,0.95797,0,0.001283833288,in_store,0
case_004607,7.797341,292.405516,1,0.629187,0,0.0019568155,web,0
case_004608,110.722749,102.575607,3,0.950802,0,0.003162767926,in_store,0
case_004609,21.401964,621.206661,2,0.694422,0,0.002840187665,web,0
case_004610,56.050853,32.46061,3,0.832029,0,0.005951781817,in_store,0
case_004611,9.293182,184.254787,3,0.859112,0,0.001292850141,web,0
case_004612,12.655183,124.38476,2,0.50957,0,0.01035098722,web,0
case_004613,6.830896,490.533566,0,0.49601,1,0.00760652222,in_store,0
case_004614,51.043094,644.993563,3,0.543632,0,0.018185318769,web,0
case_004615,6.982837,1407.540282,0,0.679086,0,0.000858116439,mobile,0
case_004616,31.890552,286.836798,2,0.779477,0,0.002090692068,in_store,0
case_004617,160.980782,615.595133,1,0.669536,0,0.008083621032,web,0
case_004618,68.294657,836.890154,1,0.619988,0,0.004534490834,in_store,0
case_004619,65.182695,216.078028,2,0.769683,0,0.007245051727,mobile,0
case_004620,13.73037,258.256982,1,0.583888,0,0.003757563284,web,0
case_004621,14.805194,352.47508,2,0.446977,1,0.048507795282,web,0
case_004622,20.002166,780.057525,1,0.682989,0,0.001441399577,in_store,0
case_004623,43.547286,1687.257416,1,0.827903,0,0.001453284472,mobile,0
case_004624,15.712262,169.131025,3,0.84288,0,0.00156501645,in_store,0
case_004625,118.340978,1778.102264,6,0.841791,0,0.011777157211,web,0
case_004626,78.667837,107.88293,3,0.355592,0,0.093854837035,in_store,0
case_004627,17.294974,545.157646,4,0.302943,0,0.061676376488,web,1
case_004628,77.171915,94.964004,0,0.672031,0,0.004499636234,in_store,0
case_004629,61.155721,478.849868,1,0.828131,1,0.007030219124,web,0
case_004630,25.354934,1287.863973,1,0.571935,1,0.011599511452,in_store,0
case_004631,68.65952,2069.326336,3,0.715078,0,0.004233381245,in_store,0
case_004632,103.688299,984.126671,1,0.950061,0,0.000721493016,in_store,0
case_004633,72.910802,1496.55413,0,0.926504,0,0.000398449907,in_store,0
case_004634,35.570993,298.941749,3,0.8537,0,0.002645417317,web,0
case_004635,3.092681,36.7586,0,0.315924,0,0.015234491673,mobile,0
case_004636,18.402823,542.888386,0,0.781966,0,0.000553835691,in_store,0
case_004637,262.900079,505.704865,0,0.639855,0,0.007445728637,in_store,0
case_004638,61.090159,2293.974478,3,0.87707,0,0.001388998989,in_store,0
case_004639,7.598819,1176.337008,0,0.835032,0,0.000240160348,web,0
case_004640,22.413285,779.538268,1,0.573192,0,0.003068077012,in_store,0
case_004641,56.198368,137.355003,3,0.927112,0,0.004174022332,mobile,0
case_004642,53.233362,518.672465,2,0.847373,0,0.001594232342,in_store,0
case_004643,19.123641,102.192884,0,0.725839,0,0.001677467385,web,0
case_004644,69.490913,214.377528,1,0.547398,0,0.010660873987,in_store,0
case_004645,83.020436,253.821483,0,0.967306,0,0.000722072672,web,0
case_004646,49.364114,542.836,3,0.760374,0,0.007285711037,mobile,0
case_004647,10.02769,713.316412,1,0.830571,0,0.000387359283,in_store,0
case_004648,16.71897,1400.755968,4,0.861704,0,0.001486027017,web,0
case_004649,141.44361,41.46598,1,0.874931,0,0.003516692478,in_store,0
case_004650,11.978554,107.398599,0,0.694933,0,0.001175279395,in_store,0
case_004651,53.879744,1791.834249,2,0.562534,0,0.006606951436,in_store,0
case_004652,33.405844,601.703252,2,0.975023,0,0.000980362891,mobile,0
case_004653,20.478232,1758.629573,2,0.90077,1,0.00177655832,in_store,0
case_004654,10.342289,1250.012297,4,0.779446,0,0.001496944695,in_store,0
case_004655,12.656832,669.55357,2,0.449737,0,0.007208399617,in_store,0
case_004656,75.639666,1013.694434,2,0.725931,0,0.004491199507,web,0
case_004657,17.65012,493.378097,0,0.94288,0,0.000260751216,web,0
case_004658,19.073444,48.865179,4,0.464787,0,0.070745648355,mobile,0
case_004659,94.415329,391.555875,1,0.788604,0,0.003121590717,web,0
case_004660,27.332835,239.22501,0,0.749924,0,0.001409099959,web,0
case_004661,6.791616,373.665544,0,0.610565,0,0.001905375504,mobile,0
case_004662,4.004219,323.014308,1,0.847524,0,0.000262567716,in_store,0
case_004663,15.494386,126.989106,1,0.394438,0,0.023735613477,mobile,0
case_004664,32.660351,1088.002663,1,0.548239,0,0.004115589956,in_store,0
case_004665,57.010587,1765.584661,1,0.654004,0,0.005030519821,mobile,0
case_004666,6.908875,36.763464,2,0.944468,0,0.00053465584,in_store,0
case_004667,93.353447,3128.905148,2,0.656944,0,0.005689941842,web,0
case_004668,21.124084,1108.351666,1,0.86523,0,0.000553764435,web,0
case_004669,111.501779,554.875574,0,0.713731,0,0.003383111337,web,0
case_004670,5.708795,76.085838,1,0.8943,0,0.000462798631,web,0
case_004671,35.060416,237.072561,0,0.581907,0,0.004707404334,web,0
case_004672,32.916662,978.876754,2,0.769241,0,0.0015914332,in_store,0
case_004673,95.083705,184.657967,0,0.840682,0,0.001483743497,in_store,0
case_004674,9.387073,404.434134,1,0.707649,0,0.001215700832,web,0
case_004675,251.544094,54.248068,3,0.66347,0,0.047702519296,web,0
case_004676,59.388627,293.636763,1,0.786673,0,0.003804120609,mobile,0
case_004677,80.147762,1.628127,1,0.845685,0,0.00657345766,in_store,0
case_004678,40.877445,1265.390478,3,0.701454,0,0.003823473468,in_store,0
case_004679,39.899632,108.624877,4,0.479151,0,0.055608581599,web,0
case_004680,27.187067,12.97613,1,0.337034,0,0.046808028109,in_store,0
case_004681,43.313457,2507.801751,2,0.847782,0,0.001131798397,web,0
case_004682,3.487251,32.683447,3,0.569328,0,0.005876475331,in_store,0
case_004683,15.303057,242.461102,2,0.933734,0,0.000682116657,web,0
case_004684,4.634168,39.253521,0,0.898228,0,0.000256242777,in_store,0
case_004685,52.96053,273.025811,1,0.851069,0,0.001263832155,in_store,0
case_004686,132.117936,983.21593,2,0.784988,0,0.006676450225,mobile,0
case_004687,19.707414,138.108443,3,0.633269,1,0.027917625294,in_store,0
case_004688,14.074305,2830.345479,0,0.740578,0,0.000376328402,in_store,0
case_004689,15.017249,65.160589,2,0.962258,0,0.001230139644,mobile,0
case_004690,115.854145,597.850251,0,0.905806,0,0.000797612584,in_store,0
case_004691,41.82672,3689.892645,0,0.444484,0,0.004352246435,in_store,0
case_004692,41.870486,80.934904,2,0.387142,0,0.040026833214,in_store,0
case_004693,158.52816,952.785172,0,0.814937,0,0.001503339121,in_store,0
case_004694,26.218095,382.184063,0,0.781409,0,0.000984434161,web,0
case_004695,90.106176,3360.514173,3,0.949726,0,0.001012860332,in_store,0
case_004696,64.888338,205.245916,3,0.877766,0,0.003718183257,web,0
case_004697,97.625202,260.935859,0,0.880787,0,0.00106280784,in_store,0
case_004698,4.431734,502.60928,3,0.619677,0,0.004234176623,mobile,0
case_004699,14.419605,92.879843,1,0.654215,0,0.004997693674,mobile,0
case_004700,19.178665,497.516283,2,0.417322,0,0.015790072925,web,0
case_004701,6.60761,1026.951123,1,0.904653,0,0.000221189774,web,0
case_004702,62.660417,64.071537,4,0.80434,0,0.009240099409,in_store,0
case_004703,41.152334,754.825959,2,0.566073,0,0.007000816159,in_store,0
case_004704,18.930403,94.944765,1,0.610491,0,0.007690558997,mobile,0
case_004705,28.204692,86.641355,2,0.806132,0,0.004428820602,mobile,0
case_004706,10.911087,1802.403733,2,0.849719,0,0.000782202822,mobile,0
case_004707,6.543408,119.048481,2,0.802054,0,0.000900783801,in_store,0
case_004708,19.936316,691.23679,2,0.666584,0,0.002442859613,in_store,0
case_004709,33.652911,576.755617,0,0.846676,0,0.000529437016,in_store,0
case_004710,19.020005,625.588132,0,0.810459,0,0.000453935728,in_store,0
case_004711,16.238395,676.797173,2,0.768169,0,0.0011495649,in_store,0
case_004712,23.80252,1074.33731,2,0.670102,0,0.004485328155,mobile,0
case_004713,40.712732,632.329672,2,0.71192,0,0.003790370575,web,0
case_004714,78.047489,1205.522581,1,0.595014,0,0.00665202837,web,0
case_004715,13.554854,217.572522,0,0.733883,0,0.000809284134,in_store,0
case_004716,11.305743,1866.746142,2,0.833135,0,0.000877108688,mobile,0
case_004717,6.578055,447.09533,1,0.95869,0,0.00015617854,in_store,0
case_004718,16.790872,3927.471903,2,0.629501,0,0.002144833278,web,0
case_004719,94.246183,360.529538,2,0.795862,0,0.00451452557,web,0
case_004720,42.796916,1319.552078,1,0.374093,1,0.052872260398,in_store,0
case_004721,17.100445,501.339471,0,0.845687,0,0.000363876617,in_store,0
case_004722,7.693178,203.88946,2,0.634745,0,0.002401226877,in_store,0
case_004723,91.644652,2390.649438,3,0.852082,0,0.002079549951,in_store,0
case_004724,36.605556,1183.372707,2,0.750026,0,0.001815445937,in_store,0
case_004725,14.939261,735.646416,2,0.826712,0,0.001416241255,mobile,0
case_004726,13.012985,46.220254,0,0.887198,0,0.000473676798,in_store,0
case_004727,7.197404,1107.594528,0,0.374974,0,0.004184698477,web,0
case_004728,149.820888,286.873773,1,0.656353,0,0.008149263341,in_store,0
case_004729,9.522405,574.871636,1,0.816271,1,0.001771689493,in_store,0
case_004730,45.511427,517.308699,0,0.845755,0,0.000665410626,in_store,0
case_004731,59.02838,1970.083024,3,0.569805,0,0.012310045605,web,0
case_004732,7.420778,2892.815091,3,0.771842,0,0.000878554624,web,0
case_004733,147.18062,164.706621,1,0.734094,0,0.007480698347,web,0
case_004734,20.69362,1305.137171,0,0.464461,0,0.006389623986,mobile,0
case_004735,6.09915,73.596783,0,0.840682,0,0.000682432644,mobile,0
case_004736,36.265864,250.537575,2,0.740763,0,0.003001288426,in_store,0
case_004737,59.06263,2331.780302,1,0.73592,0,0.001489750989,in_store,0
case_004738,60.653732,804.835631,0,0.615425,0,0.002957656862,in_store,0
case_004739,10.653484,675.706222,2,0.42778,0,0.007437012607,in_store,0
case_004740,7.473907,491.716032,0,0.929253,0,0.00013256679,in_store,0
case_004741,48.658347,454.49144,2,0.395405,0,0.025735702442,in_store,0
case_004742,29.069286,1745.913463,2,0.222346,0,0.036603173127,in_store,0
case_004743,14.464163,128.680195,1,0.834839,0,0.001478847874,mobile,0
case_004744,13.861039,599.343119,1,0.632362,0,0.001705222173,in_store,0
case_004745,13.542667,142.961627,1,0.751072,0,0.001214901717,in_store,0
case_004746,32.326732,468.895799,0,0.466943,0,0.011151849581,mobile,0
case_004747,18.851512,799.513642,1,0.7961,0,0.001303443713,mobile,0
case_004748,40.35125,100.434356,1,0.925568,0,0.001707370259,mobile,0
case_004749,21.690763,312.578364,1,0.721305,0,0.002977383821,mobile,0
case_004750,68.949756,650.865205,0,0.762321,0,0.001365870491,in_store,0
case_004751,120.309793,1573.696723,2,0.745388,0,0.00367535137,in_store,0
case_004752,12.521083,52.597556,3,0.670004,0,0.007184248234,web,0
case_004753,136.227489,1,2,0.866893,0,0.01651783692,web,0
case_004754,32.737025,1150.511036,4,0.403856,0,0.031594015261,in_store,0
case_004755,83.74155,111.322443,2,0.763425,0,0.007187456401,web,0
case_004756,32.962389,173.145172,1,0.729869,0,0.002274835964,in_store,0
case_004757,67.240046,152.58691,0,0.881182,0,0.00097515813,in_store,0
case_004758,8.577489,1150.753317,2,0.750958,0,0.000748782046,in_store,0
case_004759,50.241777,973.937406,0,0.545541,0,0.003836239791,in_store,0
case_004760,36.413546,20.922098,1,0.67021,0,0.012208472992,mobile,0
case_004761,21.263993,364.886875,3,0.629679,0,0.005693652762,in_store,0
case_004762,10.601611,479.554966,2,0.675467,0,0.001752556062,in_store,0
case_004763,6.361402,275.92762,1,0.677385,0,0.001022289447,in_store,0
case_004764,55.432259,1456.135726,1,0.787171,0,0.001191626325,in_store,0
case_004765,92.590113,257.679276,0,0.632316,0,0.004853228849,in_store,0
case_004766,97.809685,1048.899086,1,0.515536,0,0.019382304741,mobile,0
case_004767,232.223404,984.025351,3,0.859932,0,0.005977498634,web,0
case_004768,50.683067,1147.575811,1,0.849198,0,0.001051323635,web,0
case_004769,2.486686,398.082468,0,0.630903,0,0.000510628812,in_store,0
case_004770,1.508704,302.884768,0,0.511514,0,0.001207905328,web,0
case_004771,148.148812,144.007134,0,0.674272,0,0.007662384055,web,0
case_004772,8.15599,836.733436,0,0.603702,0,0.001171754059,web,0
case_004773,4.569374,1036.997824,1,0.739162,0,0.000506487797,web,0
case_004774,206.880678,251.419318,1,0.510905,0,0.025439177523,in_store,0
case_004775,13.136517,1032.456165,2,0.932378,0,0.000411411487,web,0
case_004776,46.758585,713.90404,0,0.678663,0,0.002245216408,web,0
case_004777,69.764864,262.645175,0,0.472807,0,0.013876658792,web,0
case_004778,38.906094,100.530811,0,0.689767,0,0.002564066354,in_store,0
case_004779,123.658512,568.41386,0,0.513644,0,0.012427320038,web,0
case_004780,33.25482,690.063138,0,0.695361,0,0.001646934597,web,0
case_004781,52.298163,1302.804043,2,0.687919,0,0.004182008263,web,0
case_004782,17.988753,947.898328,1,0.72166,0,0.001286333353,web,0
case_004783,10.751146,106.711181,4,0.76626,0,0.004354583181,web,0
case_004784,112.630143,516.986225,3,0.857637,0,0.003578120507,in_store,0
case_004785,83.882738,41.380354,2,0.715997,0,0.012787494013,web,0
case_004786,50.826231,514.894437,0,0.397857,0,0.022023253223,mobile,0
case_004787,16.429876,64.040129,2,0.765352,0,0.002991998031,web,0
case_004788,18.751343,596.02057,0,0.760402,0,0.001194385646,mobile,0
case_004789,10.190869,806.229714,3,0.846886,1,0.0030240048,in_store,0
case_004790,15.645766,635.183459,3,0.679675,0,0.002942526335,in_store,0
case_004791,34.114316,177.456591,3,0.636579,0,0.011541006134,web,0
case_004792,33.853826,256.088293,0,0.771904,0,0.001377763112,web,0
case_004793,30.889209,734.566663,2,0.905465,0,0.000710135571,in_store,0
case_004794,45.527408,10.726461,0,0.859762,0,0.002360043589,web,0
case_004795,111.686292,415.040301,2,0.880165,1,0.008973266136,in_store,0
case_004796,22.046656,332.428801,1,0.799897,0,0.001213879409,web,0
case_004797,203.816768,227.490269,3,0.924728,0,0.005613328306,web,0
case_004798,20.530264,155.067012,2,0.331908,0,0.056372256223,mobile,0
case_004799,89.728699,12.064431,0,0.534645,0,0.026284081913,web,0
case_004800,74.632179,169.906086,1,0.583385,0,0.009544923275,in_store,0
case_004801,9.685372,189.764737,2,0.443211,0,0.009218083423,in_store,1
case_004802,50.607202,26.764187,1,0.914021,0,0.001614667739,in_store,0
case_004803,158.001711,1377.745955,2,0.884084,0,0.002461188537,web,0
case_004804,24.873652,6.577943,2,0.824341,0,0.007437868088,mobile,0
case_004805,15.371615,19.561982,0,0.818797,0,0.001313951824,web,0
case_004806,92.1561,326.585443,2,0.539127,0,0.033021997,mobile,0
case_004807,23.116253,36.483673,0,0.564152,1,0.040495043159,mobile,0
case_004808,6.66822,386.028291,3,0.606069,1,0.013069174096,in_store,0
case_004809,14.262244,176.311518,1,0.893509,0,0.000484702694,in_store,0
case_004810,7.123304,716.427798,1,0.447113,0,0.003473490456,in_store,0
case_004811,34.540226,362.908634,2,0.873626,0,0.001141079522,in_store,0
case_004812,36.95925,303.35773,1,0.636582,0,0.003717262471,in_store,0
case_004813,193.491744,58.375101,1,0.620771,0,0.035450271183,mobile,0
case_004814,161.100452,28.030171,2,0.671997,0,0.028180243293,web,0
case_004815,131.755827,411.101248,0,0.921676,0,0.001123326137,web,0
case_004816,5.324517,1153.418327,1,0.852717,0,0.000204328435,in_store,0
case_004817,20.655218,1700.552788,0,0.76061,1,0.001973669574,in_store,0
case_004818,47.746245,1316.421671,0,0.787515,0,0.000965386525,web,0
case_004819,8.50595,92.953936,0,0.782798,0,0.000578256775,in_store,0
case_004820,35.485654,786.025253,1,0.95075,0,0.000496500235,web,0
case_004821,23.042406,155.717218,0,0.54888,0,0.003914983117,in_store,0
case_004822,25.067568,935.892981,3,0.655582,0,0.005239340902,web,0
case_004823,12.807294,130.097115,7,0.832661,0,0.007606663131,in_store,0
case_004824,32.907565,786.228308,2,0.612883,0,0.004493530956,in_store,0
case_004825,44.218372,433.387205,3,0.294345,0,0.065597880812,in_store,0
case_004826,43.466235,1811.650039,2,0.561351,0,0.011034986896,mobile,0
case_004827,78.030218,159.614068,2,0.643391,0,0.010174374734,in_store,0
case_004828,15.49503,659.113249,1,0.760857,0,0.000795837677,in_store,0
case_004829,74.326508,938.577082,0,0.560879,0,0.005800032407,web,0
case_004830,19.726333,603.321208,2,0.47342,0,0.008394057582,in_store,0
case_004831,103.291898,89.641128,4,0.563229,0,0.06334131054,web,0
case_004832,8.616797,427.361521,2,0.728579,0,0.001151768917,in_store,0
case_004833,154.990777,1008.447975,6,0.642779,0,0.079691095179,mobile,0
case_004834,6.409853,750.90424,2,0.67009,0,0.002275428246,mobile,0
case_004835,95.66664,512.069422,1,0.464479,0,0.021665733681,web,0
case_004836,27.210177,1971.449248,1,0.969395,0,0.000222771598,in_store,0
case_004837,26.220041,630.368857,1,0.696672,0,0.001666105029,in_store,0
case_004838,31.706825,694.487572,1,0.745375,0,0.001346572826,in_store,0
case_004839,5.376865,229.580988,0,0.785765,0,0.000645508085,mobile,0
case_004840,90.385584,397.556252,4,0.309888,0,0.164075914759,web,0
case_004841,102.712369,192.371261,1,0.643495,0,0.007778087046,in_store,0
case_004842,63.697152,23.842385,2,0.628429,0,0.021460730841,web,0
case_004843,32.040009,730.127538,2,0.789978,0,0.001921469698,web,0
case_004844,19.487352,2520.813668,1,0.659782,0,0.001165261073,in_store,0
case_004845,64.179386,191.608424,1,0.75965,0,0.005349633668,mobile,0
case_004846,17.653999,430.248673,2,0.370407,0,0.016334101172,in_store,0
case_004847,225.494515,254.15035,0,0.833262,0,0.00472250956,mobile,0
case_004848,45.263334,769.905012,4,0.505649,0,0.023279850977,in_store,0
case_004849,398.127959,344.385348,2,0.67993,0,0.023506304336,web,0
case_004850,6.694604,142.254365,2,0.917066,0,0.000542478831,web,0
case_004851,18.156284,255.207389,0,0.70529,0,0.001104094229,in_store,0
case_004852,10.787152,1612.803607,4,0.529947,0,0.006741393638,in_store,0
case_004853,3.833949,60.09117,3,0.833471,0,0.000999682278,in_store,0
case_004854,103.770668,4000,1,0.789393,0,0.001308505902,in_store,0
case_004855,114.923144,97.539742,0,0.813711,0,0.002384537356,in_store,0
case_004856,165.619005,676.195303,0,0.844838,0,0.001417719353,in_store,0
case_004857,5.410443,580.63225,2,0.546497,0,0.004820083162,mobile,0
case_004858,38.922534,100.716798,0,0.862182,0,0.000874086745,in_store,0
case_004859,25.977973,1789.416495,3,0.599283,0,0.004912663283,in_store,0
case_004860,179.575765,1247.497839,2,0.782149,0,0.004046268924,in_store,0
case_004861,122.893666,200.45069,4,0.540548,0,0.051027651014,in_store,0
case_004862,61.076405,244.246922,0,0.749141,0,0.002341285797,web,0
case_004863,49.973293,3535.238498,4,0.612994,0,0.008253890798,in_store,0
case_004864,17.759679,788.242351,2,0.803439,0,0.000932147938,in_store,0
case_004865,13.226638,326.571538,3,0.739797,0,0.002216127392,in_store,0
case_004866,92.451431,60.002698,0,0.467796,0,0.025967598829,web,0
case_004867,33.7691,424.347903,1,0.99062,0,0.000448808435,web,0
case_004868,27.744255,2191.591118,3,0.676874,0,0.003819372179,web,0
case_004869,20.534979,1272.367308,0,0.838263,0,0.000325347687,in_store,0
case_004870,36.970679,63.913023,1,0.774576,0,0.003164337376,web,0
case_004871,60.251105,4000,0,0.69211,0,0.001469571765,web,0
case_004872,66.692406,454.356148,1,0.791139,0,0.001835621413,in_store,0
case_004873,46.065235,874.442646,2,0.583878,0,0.00826705025,web,0
case_004874,30.548797,365.375466,0,0.791912,0,0.000800843977,in_store,0
case_004875,57.710584,796.109187,1,0.807574,0,0.001647101804,web,0
case_004876,10.365012,846.278286,4,0.520198,0,0.010797614529,web,0
case_004877,6.347577,518.195352,1,0.963896,0,0.000141945412,in_store,0
case_004878,32.252231,677.880217,0,0.958703,0,0.000244218984,in_store,0
case_004879,6.519164,590.142337,3,0.708578,0,0.001499203795,in_store,0
case_004880,10.110142,791.617033,2,0.751831,0,0.001750183104,mobile,0
case_004881,41.311558,94.039741,2,0.485054,0,0.026828047687,web,0
case_004882,34.951702,223.709973,0,0.858663,0,0.001268391645,mobile,0
case_004883,23.530132,677.897852,3,0.473857,0,0.013306698554,in_store,0
case_004884,24.611366,231.829983,2,0.663999,0,0.004980818118,web,0
case_004885,106.233682,1385.563623,2,0.868537,0,0.002096969167,web,0
case_004886,5.95353,1383.194391,0,0.445995,0,0.002265398084,web,0
case_004887,8.822292,2705.428392,2,0.721994,0,0.000711041385,in_store,0
case_004888,40.551799,1345.608863,3,0.832678,0,0.001649056531,in_store,0
case_004889,190.015428,846.801018,0,0.698761,0,0.00360787798,in_store,0
case_004890,22.396816,947.966012,1,0.731907,0,0.001076412263,in_store,0
case_004891,12.806955,562.08225,1,0.548739,0,0.002790220965,in_store,0
case_004892,37.676857,220.463736,1,0.809854,0,0.00140111249,in_store,0
case_004893,17.107317,1164.231456,1,0.93435,0,0.000242376378,in_store,0
case_004894,40.809096,66.362796,5,0.82071,0,0.009305844929,in_store,0
case_004895,30.235311,1450.648176,3,0.733881,0,0.003185887709,web,0
case_004896,15.337263,323.405413,1,0.612345,0,0.002457462624,in_store,0
case_004897,13.303662,357.11931,2,0.382553,0,0.013488294374,in_store,0
case_004898,22.11651,848.552298,1,0.682541,0,0.002871446577,mobile,0
case_004899,44.142134,808.866622,2,0.612709,0,0.005368732229,in_store,0
case_004900,52.804995,126.16686,3,0.525341,0,0.025861881997,in_store,0
case_004901,82.060173,300.115645,2,0.848793,0,0.003133711704,web,0
case_004902,25.745971,976.530636,0,0.716988,0,0.000862900446,in_store,0
case_004903,51.325505,2558.617559,2,0.843918,0,0.001000268277,in_store,0
case_004904,11.346542,373.381219,1,0.600729,0,0.002113278563,in_store,0
case_004905,29.123665,807.986413,2,0.504305,0,0.010385899504,web,0
case_004906,17.983364,386.964062,1,0.718426,0,0.00253814188,mobile,0
case_004907,21.056531,1197.716505,0,0.893945,0,0.000237494033,in_store,0
case_004908,44.734915,1788.269202,5,0.644233,0,0.014586578175,web,0
case_004909,27.918393,1326.813357,1,0.313992,0,0.019240112874,web,0
case_004910,118.563658,273.760404,3,0.515794,0,0.067559259189,mobile,0
case_004911,131.98198,221.457117,0,0.827216,0,0.001890480543,in_store,0
case_004912,51.486852,164.655708,4,0.446713,0,0.055318333133,in_store,0
case_004913,458.333008,1969.487874,4,0.94453,1,0.026305659769,web,0
case_004914,6.829664,939.031649,2,0.893878,0,0.000546576146,mobile,0
case_004915,16.225909,248.205055,0,0.677514,0,0.001585958923,web,0
case_004916,21.472263,67.440684,1,0.410611,0,0.016557105947,in_store,0
case_004917,67.692483,920.598405,0,0.758832,0,0.001247243697,in_store,0
case_004918,40.254343,1751.209013,3,0.674134,0,0.005238505561,web,0
case_004919,16.624378,342.858262,0,0.837026,0,0.000541312809,web,0
case_004920,9.682772,508.503995,1,0.616365,0,0.00159531292,in_store,0
case_004921,14.568894,1971.031417,1,0.847347,0,0.000324583613,in_store,0
case_004922,131.446561,745.944959,5,0.847913,0,0.010560599665,web,0
case_004923,5.519532,236.393677,0,0.853315,0,0.000425797466,mobile,0
case_004924,21.18339,326.52974,4,0.710519,0,0.005245411429,in_store,0
case_004925,4.852436,1304.602026,0,0.872672,0,0.000111712388,in_store,0
case_004926,53.972384,821.969448,4,0.812138,1,0.015381028615,in_store,0
case_004927,352.106086,455.245743,2,0.965814,0,0.00266655632,in_store,0
case_004928,24.446262,1091.0621,1,0.879176,0,0.000558406809,web,0
case_004929,9.016794,1810.619411,3,0.636018,0,0.00391882571,mobile,0
case_004930,202.978134,1367.10607,0,0.65142,0,0.008392113266,mobile,0
case_004931,19.848749,3.827072,2,0.413724,0,0.060873029453,web,0
case_004932,39.036945,1023.163886,2,0.56027,0,0.00823967663,web,0
case_004933,121.668722,387.554033,2,0.66416,0,0.009199583571,in_store,0
case_004934,33.916362,476.073229,3,0.384018,0,0.040612766957,web,1
case_004935,30.860076,389.423131,1,0.843411,0,0.000849330078,in_store,0
case_004936,40.547274,1137.475344,0,0.454272,0,0.007242382925,web,0
case_004937,11.837051,875.620227,1,0.652879,0,0.001221855795,in_store,0
case_004938,121.173638,189.956746,4,0.86486,0,0.007079492787,in_store,0
case_004939,11.023285,2572.380113,3,0.604105,1,0.01309587523,web,0
case_004940,61.054529,1419.923647,3,0.722052,0,0.004195824781,in_store,0
case_004941,76.662621,1291.816828,3,0.606448,0,0.010215849691,in_store,0
case_004942,29.937445,464.557106,0,0.432119,0,0.008898490311,web,0
case_004943,166.483282,129.869689,2,0.686079,0,0.017182413391,web,0
case_004944,25.941701,729.058234,4,0.466518,0,0.021298233783,in_store,0
case_004945,207.152681,1063.935522,1,0.942443,0,0.001155762322,in_store,0
case_004946,57.867224,14.796105,1,0.69786,0,0.007955129103,in_store,0
case_004947,58.931579,184.613573,2,0.82572,0,0.002627179402,in_store,0
case_004948,6.58137,85.563779,1,0.50125,0,0.004383402346,in_store,0
case_004949,18.909541,865.662455,0,0.743609,0,0.000802089215,web,0
case_004950,19.944926,544.499037,3,0.96603,0,0.000598148872,in_store,0
case_004951,47.048508,393.892796,2,0.787124,0,0.002324725781,in_store,0
case_004952,40.89113,38.533104,2,0.676075,0,0.00827962082,in_store,0
case_004953,57.01452,685.197057,1,0.840966,0,0.002066473435,mobile,0
case_004954,24.248278,341.043069,0,0.750874,0,0.001748379242,mobile,0
case_004955,18.009054,457.980414,2,0.557603,0,0.006535632262,web,0
case_004956,8.106266,1880.021333,2,0.491289,0,0.004073183489,web,0
case_004957,45.659193,74.725201,0,0.63446,0,0.008319729025,mobile,0
case_004958,24.777948,519.636216,2,0.988498,0,0.000779722703,mobile,0
case_004959,26.455323,354.912203,1,0.86866,0,0.000676604714,in_store,0
case_004960,22.010672,277.865514,1,0.574447,0,0.004059799974,in_store,0
case_004961,5.931248,625.949529,1,0.853042,0,0.000332011628,web,0
case_004962,11.40234,253.385112,2,0.670164,0,0.002921079961,web,0
case_004963,2.853321,80.274075,4,0.749143,0,0.001989661049,in_store,0
case_004964,69.543622,239.028919,2,0.805955,0,0.005854353572,mobile,0
case_004965,80.585264,708.183085,2,0.853836,0,0.001823059591,in_store,0
case_004966,98.551935,520.990437,1,0.817568,0,0.002465634181,web,0
case_004967,30.822024,422.340626,1,0.902885,0,0.000571705088,in_store,0
case_004968,58.70525,167.256085,2,0.749117,0,0.008290926511,mobile,0
case_004969,13.857203,123.088305,0,0.743478,0,0.001743640139,mobile,0
case_004970,42.70566,916.005774,3,0.65697,0,0.005692972978,in_store,0
case_004971,22.496812,1635.130468,1,0.802409,0,0.000761250828,web,0
case_004972,30.921518,2340.957178,4,0.816394,0,0.00248732092,web,0
case_004973,163.927518,357.453365,3,0.738662,0,0.013570368739,web,0
case_004974,48.119043,937.27247,0,0.607608,0,0.002563894261,in_store,0
case_004975,19.629178,882.757992,4,0.925136,0,0.000983683838,in_store,0
case_004976,5.97705,2806.403988,0,0.632539,0,0.000449157518,in_store,0
case_004977,19.681869,7.470125,2,0.825487,0,0.003240084733,in_store,0
case_004978,41.081316,2581.726847,1,0.50002,0,0.006405150688,web,0
