observation_id,customer_id,tenure_months,monthly_charges,support_tickets,activity_days_30d,contract_type,churned
customer_0394_observation_05,customer_0394,48.45868200,80.87336400,4,8.15713400,monthly,1
customer_0395_observation_00,customer_0395,54.41404100,61.27969300,2,18.34803300,monthly,0
customer_0395_observation_01,customer_0395,54.93679200,56.64140900,1,16.64174200,monthly,0
customer_0395_observation_02,customer_0395,54.79166300,59.05591100,2,17.90488800,monthly,0
customer_0395_observation_03,customer_0395,55.10822900,62.89757600,1,17.98740500,monthly,0
customer_0395_observation_04,customer_0395,56.81102100,60.79852400,3,16.63888900,monthly,0
customer_0395_observation_05,customer_0395,56.48005500,60.34848300,2,18.28952300,monthly,0
customer_0396_observation_00,customer_0396,11.35384300,93.65747700,3,5.41638100,monthly,1
customer_0396_observation_01,customer_0396,12.43506400,95.56331100,2,7.61050100,monthly,1
customer_0396_observation_02,customer_0396,13.63630300,92.89844000,2,6.10064700,monthly,1
customer_0396_observation_03,customer_0396,12.49941500,93.50176400,2,6.53974400,monthly,1
customer_0396_observation_04,customer_0396,15.57826500,90.54195400,1,4.32124100,monthly,1
customer_0396_observation_05,customer_0396,14.70058000,95.58488100,1,6.28372300,monthly,1
customer_0397_observation_00,customer_0397,52.74734000,61.94432500,3,15.13169700,monthly,1
customer_0397_observation_01,customer_0397,51.77148300,63.18719300,3,15.86950000,monthly,1
customer_0397_observation_02,customer_0397,53.58783600,59.25365200,3,15.41728400,monthly,1
customer_0397_observation_03,customer_0397,53.41415000,58.35998600,2,16.53135300,monthly,1
customer_0397_observation_04,customer_0397,54.61333300,58.34965000,4,15.05840000,monthly,1
customer_0397_observation_05,customer_0397,53.88310000,58.83986300,3,14.64811100,monthly,1
customer_0398_observation_00,customer_0398,36.19334700,55.87402600,2,17.52651000,annual,0
customer_0398_observation_01,customer_0398,36.99732200,57.69416700,2,16.99875800,annual,0
customer_0398_observation_02,customer_0398,37.11858300,55.80333300,2,19.37739000,annual,0
customer_0398_observation_03,customer_0398,37.75987500,54.50167600,2,18.67549900,annual,0
customer_0398_observation_04,customer_0398,38.60935100,54.06133900,2,17.46662500,annual,0
customer_0398_observation_05,customer_0398,39.94412700,60.82955300,2,18.69925500,annual,0
customer_0399_observation_00,customer_0399,42.27444700,63.67810600,2,20.01081600,two_year,1
customer_0399_observation_01,customer_0399,41.93857000,66.78348500,2,19.23863700,two_year,1
customer_0399_observation_02,customer_0399,43.11881600,65.71449200,2,19.99110700,two_year,1
customer_0399_observation_03,customer_0399,44.15537100,67.62299800,3,20.43004700,two_year,1
customer_0399_observation_04,customer_0399,44.97633600,65.71943300,1,18.68459500,two_year,1
customer_0399_observation_05,customer_0399,44.21685700,70.18749400,2,21.62863300,two_year,1
customer_0400_observation_00,customer_0400,64.04392700,68.95262000,2,8.45079500,monthly,0
customer_0400_observation_01,customer_0400,64.72666400,69.82933000,2,9.23048200,monthly,0
customer_0400_observation_02,customer_0400,63.70744200,73.26729000,2,10.15898800,monthly,0
customer_0400_observation_03,customer_0400,64.68890200,74.21323400,2,10.05269700,monthly,0
customer_0400_observation_04,customer_0400,65.34881400,73.37025200,3,9.07140100,monthly,0
customer_0400_observation_05,customer_0400,66.85719400,71.93797300,1,9.46177700,monthly,0
customer_0401_observation_00,customer_0401,48.83038600,79.36347800,2,27.21712200,monthly,0
customer_0401_observation_01,customer_0401,49.38798100,80.58295100,3,26.65583200,monthly,0
customer_0401_observation_02,customer_0401,49.83075400,76.82621200,2,27.48417200,monthly,0
customer_0401_observation_03,customer_0401,50.63340800,80.36030100,3,24.78119400,monthly,0
customer_0401_observation_04,customer_0401,51.72596200,82.10348500,3,26.94683000,monthly,0
customer_0401_observation_05,customer_0401,52.65023600,75.95722100,1,26.73672000,monthly,0
customer_0402_observation_00,customer_0402,20.30387800,59.48448800,0,9.15129600,annual,1
customer_0402_observation_01,customer_0402,19.64771500,59.77017400,1,12.84046300,annual,1
customer_0402_observation_02,customer_0402,21.14404300,62.04723900,1,9.36044500,annual,1
customer_0402_observation_03,customer_0402,20.78655700,64.02970500,2,11.97193400,annual,1
customer_0402_observation_04,customer_0402,20.36313600,61.75256600,1,10.56688900,annual,1
customer_0402_observation_05,customer_0402,21.91724900,64.49629900,1,10.58773500,annual,1
customer_0403_observation_00,customer_0403,11.29286800,87.60077600,2,20.14184300,monthly,1
customer_0403_observation_01,customer_0403,11.28137500,87.81625900,2,17.17125500,monthly,1
customer_0403_observation_02,customer_0403,11.07787300,87.95793900,3,17.06453500,monthly,1
customer_0403_observation_03,customer_0403,12.62597700,93.40795600,2,19.32398600,monthly,1
customer_0403_observation_04,customer_0403,12.45565900,88.69704700,2,17.36640000,monthly,1
customer_0403_observation_05,customer_0403,12.45159600,88.39825700,3,16.42711800,monthly,1
customer_0404_observation_00,customer_0404,9.11775000,80.63356900,0,17.48186100,monthly,0
customer_0404_observation_01,customer_0404,9.94178300,81.77689400,0,14.71941000,monthly,0
customer_0404_observation_02,customer_0404,11.79700700,80.65830300,0,15.51964900,monthly,0
customer_0404_observation_03,customer_0404,11.30413500,77.59692100,1,18.30841000,monthly,0
customer_0404_observation_04,customer_0404,11.65837400,75.34597000,0,14.29040600,monthly,0
customer_0404_observation_05,customer_0404,11.13979700,83.71267000,0,14.48675900,monthly,0
customer_0405_observation_00,customer_0405,21.59446200,83.67539000,1,18.64772500,monthly,1
customer_0405_observation_01,customer_0405,22.62975000,80.79361800,2,19.30823200,monthly,1
customer_0405_observation_02,customer_0405,22.92072000,80.49627100,1,18.10270200,monthly,1
customer_0405_observation_03,customer_0405,24.24184400,81.64811900,2,18.72593600,monthly,1
customer_0405_observation_04,customer_0405,25.82230400,79.20785400,1,18.88787300,monthly,1
customer_0405_observation_05,customer_0405,23.60831900,84.62178900,0,19.78091200,monthly,1
customer_0406_observation_00,customer_0406,11.17766100,29.10881300,0,9.75659400,monthly,0
customer_0406_observation_01,customer_0406,11.29292700,27.89069600,1,8.95201200,monthly,0
customer_0406_observation_02,customer_0406,13.17040000,30.07079900,1,9.98904200,monthly,0
customer_0406_observation_03,customer_0406,13.28377800,34.08926500,1,11.34059100,monthly,0
customer_0406_observation_04,customer_0406,13.69758600,30.64892500,1,10.36573900,monthly,0
customer_0406_observation_05,customer_0406,14.09409600,29.69427000,2,9.97062300,monthly,0
customer_0407_observation_00,customer_0407,25.28268100,105.68136900,2,21.12670600,annual,1
customer_0407_observation_01,customer_0407,26.03556900,104.59349900,1,23.71983200,annual,0
customer_0407_observation_02,customer_0407,26.59409100,108.19299200,1,22.71646000,annual,0
customer_0407_observation_03,customer_0407,25.67249000,111.93607600,1,22.19483900,annual,0
customer_0407_observation_04,customer_0407,25.97499000,106.94060500,1,22.22568600,annual,0
customer_0407_observation_05,customer_0407,27.51191600,108.98339400,1,21.63037800,annual,0
customer_0408_observation_00,customer_0408,32.99637800,73.47992700,2,19.72707700,annual,0
customer_0408_observation_01,customer_0408,32.32381400,77.88935500,1,19.17115300,annual,0
customer_0408_observation_02,customer_0408,33.46372600,78.14083900,2,18.35997700,annual,0
customer_0408_observation_03,customer_0408,33.32073300,77.37800500,2,18.21909500,annual,0
customer_0408_observation_04,customer_0408,32.90682000,73.10531200,2,17.91352900,annual,0
customer_0408_observation_05,customer_0408,35.55213500,74.80294000,2,17.05145600,annual,0
customer_0409_observation_00,customer_0409,30.88423700,61.41217100,3,8.93756800,annual,1
customer_0409_observation_01,customer_0409,33.30863600,59.46968900,2,10.37808900,annual,1
customer_0409_observation_02,customer_0409,32.41177100,62.06423500,1,10.71076200,annual,1
customer_0409_observation_03,customer_0409,31.74004500,58.82670200,2,7.53140500,annual,1
customer_0409_observation_04,customer_0409,33.24802300,57.71430600,2,7.90442600,annual,1
customer_0409_observation_05,customer_0409,33.92786900,59.81380700,3,9.38586900,annual,1
customer_0410_observation_00,customer_0410,38.12206400,72.12158300,0,25.70533000,monthly,0
customer_0410_observation_01,customer_0410,37.71851200,71.81406500,0,24.94871500,monthly,0
customer_0410_observation_02,customer_0410,39.44767900,70.77838600,0,27.21640400,monthly,0
customer_0410_observation_03,customer_0410,39.63172200,70.58217100,0,27.64048800,monthly,0
customer_0410_observation_04,customer_0410,38.76438400,74.63647900,0,26.20559200,monthly,0
customer_0410_observation_05,customer_0410,41.26764300,74.37451900,0,26.36091900,monthly,0
customer_0411_observation_00,customer_0411,25.61915800,62.47644800,1,20.00406600,two_year,0
customer_0411_observation_01,customer_0411,26.10262600,57.83958900,1,22.05109400,two_year,0
customer_0411_observation_02,customer_0411,26.83497600,61.07840800,1,20.58760100,two_year,0
customer_0411_observation_03,customer_0411,26.01688400,59.39676800,1,18.64078100,two_year,0
customer_0411_observation_04,customer_0411,26.69866200,60.77238200,2,16.76173900,two_year,0
customer_0411_observation_05,customer_0411,28.78087600,58.73095900,1,18.73251000,two_year,0
customer_0412_observation_00,customer_0412,43.99626100,68.35510100,2,6.16474800,annual,0
customer_0412_observation_01,customer_0412,43.65541100,69.45515900,1,5.30374300,annual,0
customer_0412_observation_02,customer_0412,44.25163100,68.25704800,2,5.70516300,annual,0
customer_0412_observation_03,customer_0412,44.24592200,67.43831500,1,7.12601400,annual,0
customer_0412_observation_04,customer_0412,44.02329200,68.77704500,2,4.60510300,annual,1
customer_0412_observation_05,customer_0412,43.63697000,64.66808900,2,7.87446000,annual,0
customer_0413_observation_00,customer_0413,48.56011800,73.87603000,2,19.49630600,monthly,1
customer_0413_observation_01,customer_0413,47.30878100,73.32733500,3,21.53414700,monthly,1
customer_0413_observation_02,customer_0413,49.26581400,75.83681400,1,20.60352800,monthly,1
customer_0413_observation_03,customer_0413,49.56272000,71.60928800,3,18.91332100,monthly,1
customer_0413_observation_04,customer_0413,50.49190000,73.14482400,1,20.74119900,monthly,1
customer_0413_observation_05,customer_0413,51.26039200,74.31998900,1,20.65680200,monthly,1
customer_0414_observation_00,customer_0414,71.34260000,75.36910200,2,28.84994100,annual,0
customer_0414_observation_01,customer_0414,72.21455000,74.36003400,2,30.00000000,annual,0
customer_0414_observation_02,customer_0414,71.94256700,75.20364300,2,30.00000000,annual,0
customer_0414_observation_03,customer_0414,72.69486300,74.17814500,2,30.00000000,annual,0
customer_0414_observation_04,customer_0414,72.77864500,73.39331000,3,30.00000000,annual,0
customer_0414_observation_05,customer_0414,73.93722700,72.13150200,2,29.73277900,annual,0
customer_0415_observation_00,customer_0415,48.98449400,99.89433700,3,17.61264200,annual,0
customer_0415_observation_01,customer_0415,50.24954000,103.47116000,3,22.51137200,annual,0
customer_0415_observation_02,customer_0415,50.29765500,97.31660600,2,20.89050300,annual,0
customer_0415_observation_03,customer_0415,50.45863500,98.82881900,4,22.69515900,annual,0
customer_0415_observation_04,customer_0415,52.51764000,104.77328400,3,18.67319500,annual,0
customer_0415_observation_05,customer_0415,51.66784300,102.60504200,2,19.88997200,annual,0
customer_0416_observation_00,customer_0416,54.48121300,65.62351300,1,7.84967400,annual,1
customer_0416_observation_01,customer_0416,55.25157500,75.94515600,1,8.51606700,annual,1
customer_0416_observation_02,customer_0416,55.76555900,71.22902300,2,5.92173400,annual,1
customer_0416_observation_03,customer_0416,55.92771300,70.74617200,0,5.76254700,annual,1
customer_0416_observation_04,customer_0416,55.78926500,69.62863000,1,6.80275700,annual,1
customer_0416_observation_05,customer_0416,55.85597800,69.84116300,0,8.04011500,annual,1
customer_0417_observation_00,customer_0417,54.71950900,54.81097100,4,15.96281000,monthly,0
customer_0417_observation_01,customer_0417,55.17133900,51.82769200,3,13.35945200,monthly,0
customer_0417_observation_02,customer_0417,57.18556100,50.45802200,4,16.17695500,monthly,0
customer_0417_observation_03,customer_0417,55.03564700,53.18681800,3,17.10977700,monthly,0
customer_0417_observation_04,customer_0417,57.10288300,52.28778300,3,17.39347700,monthly,0
customer_0417_observation_05,customer_0417,57.35183300,53.75647100,3,16.74693600,monthly,0
customer_0418_observation_00,customer_0418,2.45477600,65.05850100,3,15.13525700,monthly,1
customer_0418_observation_01,customer_0418,2.86285700,68.07680800,3,14.43610400,monthly,1
customer_0418_observation_02,customer_0418,3.64210300,67.09451200,3,14.23362600,monthly,1
customer_0418_observation_03,customer_0418,4.00481100,65.15066400,2,12.10321000,monthly,1
customer_0418_observation_04,customer_0418,4.27400100,66.90248000,3,13.62861500,monthly,1
customer_0418_observation_05,customer_0418,5.06548900,67.63275900,4,14.27340400,monthly,1
customer_0419_observation_00,customer_0419,64.94823900,59.29417200,4,17.03147500,monthly,0
customer_0419_observation_01,customer_0419,64.35104600,57.65020800,2,16.91159600,monthly,0
customer_0419_observation_02,customer_0419,64.36098700,55.57114300,3,15.41128100,monthly,0
customer_0419_observation_03,customer_0419,64.99075700,53.07276500,3,16.86245100,monthly,0
customer_0419_observation_04,customer_0419,64.79372000,56.94384600,3,15.32013900,monthly,0
customer_0419_observation_05,customer_0419,66.03009300,58.47942900,4,16.68237700,monthly,0
customer_0420_observation_00,customer_0420,20.07017700,76.85650100,6,16.56772300,two_year,1
customer_0420_observation_01,customer_0420,17.70532900,75.00516300,7,13.84888500,two_year,1
customer_0420_observation_02,customer_0420,20.58758600,74.58328300,7,14.95983400,two_year,1
customer_0420_observation_03,customer_0420,19.52068700,81.40569500,6,14.27680500,two_year,1
customer_0420_observation_04,customer_0420,21.08461300,77.35440200,6,15.01802400,two_year,1
customer_0420_observation_05,customer_0420,20.21250900,76.52990500,6,17.37109500,two_year,1
customer_0421_observation_00,customer_0421,69.20566700,62.22910800,1,23.22415100,annual,0
customer_0421_observation_01,customer_0421,69.06680800,67.64731000,0,23.32842600,annual,0
customer_0421_observation_02,customer_0421,70.32984800,64.38042200,1,21.74908900,annual,0
customer_0421_observation_03,customer_0421,71.05546400,64.77891400,1,24.00259300,annual,0
customer_0421_observation_04,customer_0421,71.44373600,63.75290400,1,22.39138200,annual,0
customer_0421_observation_05,customer_0421,71.73210100,67.23811200,1,21.61568100,annual,0
customer_0422_observation_00,customer_0422,64.57345300,59.73495500,4,20.81600900,two_year,0
customer_0422_observation_01,customer_0422,64.44627000,56.26592100,3,21.47382800,two_year,0
customer_0422_observation_02,customer_0422,65.48535400,61.03937900,3,18.98190300,two_year,0
customer_0422_observation_03,customer_0422,65.77517900,59.67376000,4,20.00618000,two_year,0
customer_0422_observation_04,customer_0422,66.21636900,58.92091700,3,20.91501600,two_year,0
customer_0422_observation_05,customer_0422,67.91338900,60.26971100,2,18.61789500,two_year,0
customer_0423_observation_00,customer_0423,68.42253700,65.23582100,2,8.40172300,monthly,0
customer_0423_observation_01,customer_0423,69.87486600,64.34471100,2,9.00777400,monthly,0
customer_0423_observation_02,customer_0423,70.44200500,66.20148300,3,8.05437200,monthly,0
customer_0423_observation_03,customer_0423,70.78128600,67.20024100,2,7.65968200,monthly,0
customer_0423_observation_04,customer_0423,70.93009600,70.05482500,2,9.35193000,monthly,0
customer_0423_observation_05,customer_0423,71.40204800,63.66752700,2,10.40735700,monthly,0
customer_0424_observation_00,customer_0424,59.22053000,79.19967800,2,24.35704500,monthly,1
customer_0424_observation_01,customer_0424,60.03128500,77.23574700,2,23.98107100,monthly,1
customer_0424_observation_02,customer_0424,60.32841800,78.55217900,3,24.18360100,monthly,1
customer_0424_observation_03,customer_0424,59.77388700,73.15273500,2,25.15420800,monthly,1
customer_0424_observation_04,customer_0424,59.59636500,80.64271700,2,23.26976500,monthly,1
customer_0424_observation_05,customer_0424,61.05507200,75.06049900,3,22.90792000,monthly,1
customer_0425_observation_00,customer_0425,35.37541800,47.10855200,3,20.17406700,monthly,0
customer_0425_observation_01,customer_0425,34.00104100,46.32576200,2,18.98141700,monthly,0
customer_0425_observation_02,customer_0425,35.63349900,48.97895500,2,17.15546500,monthly,0
customer_0425_observation_03,customer_0425,36.45554800,52.30068700,2,16.15396300,monthly,0
customer_0425_observation_04,customer_0425,36.75313600,49.31106900,1,17.99098600,monthly,0
customer_0425_observation_05,customer_0425,36.58019300,53.15310800,2,17.57374500,monthly,0
customer_0426_observation_00,customer_0426,39.81947900,68.04810900,4,15.39375400,monthly,1
customer_0426_observation_01,customer_0426,40.40712500,69.08592500,4,16.80058400,monthly,1
customer_0426_observation_02,customer_0426,41.46698300,66.30646700,5,15.47866700,monthly,1
customer_0426_observation_03,customer_0426,43.36868700,67.85380700,3,16.51100000,monthly,1
customer_0426_observation_04,customer_0426,43.18187600,71.77308700,4,16.87084600,monthly,1
customer_0426_observation_05,customer_0426,42.78496100,67.27333700,4,16.65261300,monthly,1
customer_0427_observation_00,customer_0427,19.42103900,67.32871900,0,17.43679800,monthly,1
customer_0427_observation_01,customer_0427,18.84533800,64.77731600,1,15.43161000,monthly,1
customer_0427_observation_02,customer_0427,19.81745000,72.70201400,2,13.24587500,monthly,1
customer_0427_observation_03,customer_0427,19.87767300,67.28867200,0,12.84199700,monthly,1
customer_0427_observation_04,customer_0427,18.63240600,65.79122700,1,16.03857300,monthly,1
customer_0427_observation_05,customer_0427,21.20381200,70.52554000,2,17.14088400,monthly,1
customer_0428_observation_00,customer_0428,45.42853600,75.47621700,3,13.66446300,annual,0
customer_0428_observation_01,customer_0428,46.06846100,76.87815400,4,10.70348500,annual,0
customer_0428_observation_02,customer_0428,45.89562100,70.79716500,4,12.03441900,annual,0
customer_0428_observation_03,customer_0428,45.71299500,73.91456600,4,11.99471700,annual,0
customer_0428_observation_04,customer_0428,48.17236200,77.97759800,2,12.57324400,annual,0
customer_0428_observation_05,customer_0428,47.03048800,74.33222700,4,14.09877900,annual,0
customer_0429_observation_00,customer_0429,19.02589300,89.05407000,4,16.08032900,annual,1
customer_0429_observation_01,customer_0429,18.88715000,85.04843500,3,13.08490900,annual,1
customer_0429_observation_02,customer_0429,18.84122400,88.94889900,2,15.59386700,annual,1
customer_0429_observation_03,customer_0429,19.52963600,85.78475100,3,15.93937600,annual,1
customer_0429_observation_04,customer_0429,19.47732200,87.47861800,4,14.27430000,annual,1
customer_0429_observation_05,customer_0429,20.12983600,92.54101000,4,14.59639000,annual,1
customer_0430_observation_00,customer_0430,50.26083300,94.25016700,2,8.31047500,monthly,1
customer_0430_observation_01,customer_0430,50.09885300,95.94681100,3,9.49131800,monthly,1
customer_0430_observation_02,customer_0430,50.83703700,96.06326100,2,8.77513500,monthly,1
customer_0430_observation_03,customer_0430,51.20785600,94.32552900,2,8.21634200,monthly,1
customer_0430_observation_04,customer_0430,52.04098400,96.85032400,3,6.88076700,monthly,1
customer_0430_observation_05,customer_0430,52.91594300,96.95190400,2,6.82332400,monthly,1
customer_0431_observation_00,customer_0431,65.49210000,81.16811200,2,23.55099200,two_year,0
customer_0431_observation_01,customer_0431,67.39158900,81.55639100,1,24.67161300,two_year,0
customer_0431_observation_02,customer_0431,66.78256600,82.33254600,1,27.60363700,two_year,0
customer_0431_observation_03,customer_0431,68.49597700,82.15184100,1,24.13161800,two_year,0
customer_0431_observation_04,customer_0431,68.34608500,81.13607600,3,24.46666900,two_year,0
customer_0431_observation_05,customer_0431,69.17404000,82.15509900,2,24.77386800,two_year,0
customer_0432_observation_00,customer_0432,48.43931900,67.64645000,0,16.21964900,monthly,1
customer_0432_observation_01,customer_0432,49.70349900,62.99499900,0,13.70966100,monthly,1
customer_0432_observation_02,customer_0432,49.49626300,68.24820600,1,15.11363100,monthly,1
customer_0432_observation_03,customer_0432,50.63308600,65.15269500,0,13.59582500,monthly,1
customer_0432_observation_04,customer_0432,52.06447300,65.47708300,1,13.74216800,monthly,1
customer_0432_observation_05,customer_0432,52.28626900,65.76811600,0,15.87125300,monthly,1
customer_0433_observation_00,customer_0433,33.38897500,73.05317500,1,11.53214200,annual,0
customer_0433_observation_01,customer_0433,34.00782500,75.64532100,2,10.78651400,annual,0
customer_0433_observation_02,customer_0433,34.82289100,73.56383800,1,11.51960200,annual,0
customer_0433_observation_03,customer_0433,35.62743000,78.77765800,2,11.93104100,annual,0
customer_0433_observation_04,customer_0433,36.31136100,75.00725200,2,11.39306800,annual,0
customer_0433_observation_05,customer_0433,37.64238100,74.84425000,1,10.26351300,annual,0
customer_0434_observation_00,customer_0434,30.23517700,93.31954400,4,24.91085200,monthly,0
customer_0434_observation_01,customer_0434,30.41307500,92.02034700,2,22.92414700,monthly,1
customer_0434_observation_02,customer_0434,32.66860200,91.88783300,4,23.05080500,monthly,0
customer_0434_observation_03,customer_0434,32.53479100,93.78877000,2,23.56308100,monthly,0
customer_0434_observation_04,customer_0434,32.05894300,94.07842300,3,26.97636800,monthly,0
customer_0434_observation_05,customer_0434,32.08981600,88.30537800,3,25.70219100,monthly,0
customer_0435_observation_00,customer_0435,43.00631500,66.71830200,2,17.72930000,monthly,0
customer_0435_observation_01,customer_0435,44.11575200,64.05608600,1,19.74190500,monthly,0
customer_0435_observation_02,customer_0435,44.21701800,67.68892700,2,20.18309900,monthly,0
customer_0435_observation_03,customer_0435,44.65347700,63.59033800,2,20.87750500,monthly,0
customer_0435_observation_04,customer_0435,44.79093400,66.14443700,1,20.09302200,monthly,0
customer_0435_observation_05,customer_0435,46.44019100,62.24121800,2,20.02108500,monthly,0
customer_0436_observation_00,customer_0436,51.04917400,42.01356200,1,16.07180200,annual,0
customer_0436_observation_01,customer_0436,51.25973200,38.02201000,1,16.05596400,annual,0
customer_0436_observation_02,customer_0436,51.98074100,44.63193500,3,16.50948300,annual,0
customer_0436_observation_03,customer_0436,52.50866400,42.46036800,2,15.72206400,annual,0
customer_0436_observation_04,customer_0436,51.47863800,38.43497900,1,13.97334600,annual,0
customer_0436_observation_05,customer_0436,52.94842400,41.62581800,2,14.78584500,annual,0
customer_0437_observation_00,customer_0437,11.34482100,71.83150800,1,20.30946600,annual,0
customer_0437_observation_01,customer_0437,13.16799700,71.33745400,0,19.40169500,annual,0
customer_0437_observation_02,customer_0437,12.36583800,71.45574400,1,19.19226800,annual,0
customer_0437_observation_03,customer_0437,14.26844400,71.24244500,0,21.96645600,annual,0
customer_0437_observation_04,customer_0437,15.04294600,76.32879300,1,21.83093900,annual,0
customer_0437_observation_05,customer_0437,13.77354200,71.88431300,2,19.54982500,annual,0
customer_0438_observation_00,customer_0438,67.80971400,83.65119400,3,15.24405400,two_year,0
customer_0438_observation_01,customer_0438,69.77385600,89.06910700,2,16.88095400,two_year,0
customer_0438_observation_02,customer_0438,70.29869200,86.77079200,2,14.16159500,two_year,0
customer_0438_observation_03,customer_0438,70.93130800,88.72462700,3,16.52638000,two_year,0
customer_0438_observation_04,customer_0438,69.95647400,85.21161100,3,15.10544900,two_year,0
customer_0438_observation_05,customer_0438,70.48576100,86.29574400,2,16.79977600,two_year,0
customer_0439_observation_00,customer_0439,30.62221100,96.21547200,3,14.82418300,annual,1
customer_0439_observation_01,customer_0439,28.82105600,97.09422900,3,16.68573000,annual,1
customer_0439_observation_02,customer_0439,29.76960500,88.89964100,4,16.66531300,annual,1
customer_0439_observation_03,customer_0439,31.19428900,93.66662000,4,14.93325600,annual,1
customer_0439_observation_04,customer_0439,30.84737800,95.26719100,4,15.02407300,annual,1
customer_0439_observation_05,customer_0439,31.61548400,91.15542000,4,17.42619500,annual,1
customer_0440_observation_00,customer_0440,2.66557800,53.30853100,3,25.12491500,monthly,0
customer_0440_observation_01,customer_0440,2.75335500,52.04906400,2,25.41618300,monthly,0
customer_0440_observation_02,customer_0440,4.35806700,55.41863800,3,23.86344500,monthly,0
customer_0440_observation_03,customer_0440,3.35212300,53.39014400,3,24.67805700,monthly,0
customer_0440_observation_04,customer_0440,5.58121500,56.88511600,3,24.60029700,monthly,0
customer_0440_observation_05,customer_0440,6.23451500,53.21173800,3,23.10720300,monthly,0
customer_0441_observation_00,customer_0441,28.93281600,56.79728500,2,14.52638500,monthly,1
customer_0441_observation_01,customer_0441,30.43760600,58.50611700,1,13.56169900,monthly,1
customer_0441_observation_02,customer_0441,30.16552600,61.49504300,1,14.67736100,monthly,1
customer_0441_observation_03,customer_0441,30.23498000,57.36740800,2,13.48031300,monthly,1
customer_0441_observation_04,customer_0441,29.83160200,58.87348200,2,16.54830300,monthly,1
customer_0441_observation_05,customer_0441,31.05676500,53.81755400,2,15.95795300,monthly,1
customer_0442_observation_00,customer_0442,27.32888500,69.84104200,0,18.39100900,monthly,0
customer_0442_observation_01,customer_0442,26.96447000,69.37499900,1,18.66962300,monthly,0
customer_0442_observation_02,customer_0442,26.42986700,74.92031600,0,18.66983800,monthly,0
customer_0442_observation_03,customer_0442,28.74323700,75.08398000,0,19.06584800,monthly,0
customer_0442_observation_04,customer_0442,27.66931800,76.69783200,0,18.81096200,monthly,0
customer_0442_observation_05,customer_0442,28.49036600,72.83931100,0,18.97254200,monthly,0
customer_0443_observation_00,customer_0443,19.09674600,101.06748000,2,17.77525800,annual,1
customer_0443_observation_01,customer_0443,20.94271400,98.24934900,2,17.24065600,annual,1
customer_0443_observation_02,customer_0443,21.13285300,101.14312100,2,16.84973400,annual,1
customer_0443_observation_03,customer_0443,20.51307700,96.31464200,1,16.51838100,annual,1
customer_0443_observation_04,customer_0443,20.88993100,98.89926400,2,19.68693700,annual,1
customer_0443_observation_05,customer_0443,22.96098800,98.56462900,2,17.81412800,annual,1
customer_0444_observation_00,customer_0444,32.19097900,54.74330600,2,21.90767100,annual,1
customer_0444_observation_01,customer_0444,31.86000800,57.17149000,2,20.26733800,annual,1
customer_0444_observation_02,customer_0444,33.02371300,51.18258900,1,19.18410900,annual,1
customer_0444_observation_03,customer_0444,33.36158800,53.98623000,2,20.82638900,annual,1
customer_0444_observation_04,customer_0444,34.12364700,53.31150900,2,20.49996600,annual,1
customer_0444_observation_05,customer_0444,33.11623500,59.09161700,2,20.79832800,annual,1
customer_0445_observation_00,customer_0445,68.27806100,61.09893700,2,10.05718900,annual,1
customer_0445_observation_01,customer_0445,68.86417600,60.14678300,3,10.06750200,annual,1
customer_0445_observation_02,customer_0445,69.11810900,59.87535200,3,10.28920400,annual,1
customer_0445_observation_03,customer_0445,69.19795800,61.43023000,3,12.39690200,annual,1
customer_0445_observation_04,customer_0445,69.67479800,62.23028600,3,10.77847600,annual,1
customer_0445_observation_05,customer_0445,71.57836900,60.38148000,2,10.38320800,annual,1
customer_0446_observation_00,customer_0446,36.86687700,74.06992400,3,14.16906800,annual,0
customer_0446_observation_01,customer_0446,36.35272600,77.02572800,4,15.82533100,annual,0
customer_0446_observation_02,customer_0446,37.75027500,75.36140500,3,12.36978200,annual,0
customer_0446_observation_03,customer_0446,37.55272600,74.96315900,4,17.09113200,annual,0
customer_0446_observation_04,customer_0446,38.93133000,73.57823300,3,13.80568700,annual,0
customer_0446_observation_05,customer_0446,38.99502900,75.77053200,3,15.76922400,annual,0
customer_0447_observation_00,customer_0447,69.53940800,95.09869900,1,8.85027400,monthly,1
customer_0447_observation_01,customer_0447,69.84461200,91.49742500,1,10.45010900,monthly,1
customer_0447_observation_02,customer_0447,70.18604500,90.88299300,1,13.33373600,monthly,1
customer_0447_observation_03,customer_0447,71.65995600,95.76010900,1,9.12761200,monthly,1
customer_0447_observation_04,customer_0447,70.41970800,92.89156600,0,11.01327700,monthly,1
customer_0447_observation_05,customer_0447,71.60240600,88.94502100,2,10.80038900,monthly,1
customer_0448_observation_00,customer_0448,1.70307600,79.01396700,3,10.86308700,monthly,1
customer_0448_observation_01,customer_0448,1.89550200,75.94266800,4,13.46708100,monthly,1
customer_0448_observation_02,customer_0448,2.31855500,78.40748800,2,12.80604200,monthly,1
customer_0448_observation_03,customer_0448,4.33924800,81.53380200,4,15.13468600,monthly,0
customer_0448_observation_04,customer_0448,4.62180300,77.75514200,3,10.64666300,monthly,1
customer_0448_observation_05,customer_0448,4.66721300,71.33178700,3,10.74445200,monthly,1
customer_0449_observation_00,customer_0449,64.80239800,77.49883700,0,18.61430600,monthly,0
customer_0449_observation_01,customer_0449,65.18478300,78.17059300,0,17.88867900,monthly,0
